Product_Name,Total,Selling_Price,Offer,Ratings,Description
"Redmi 6 (Gold, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"LAVA Yuva 2 (Green, 64 GB)","₹8,499","₹6,840",19% off,4,3 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera 5000 mAh Battery 1 Year Handset Warranty and 6 Months Warranty on Accessories
"realme C25_Y (Metal Grey, 64 GB)","₹12,999","₹8,999",30% off,4.5,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh LiPo Battery Unisoc T618 Processor 1 Year Domestic Warranty
"realme C25_Y (Glacier Blue, 64 GB)","₹12,999","₹8,999",30% off,4.5,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh LiPo Battery Unisoc T618 Processor 1 Year Domestic Warranty
"REDMI A1+ (Light Green, 32 GB)","₹10,999","₹8,499",22% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio A22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
"Tecno SPARK 7 Pro (Spruce Green, 64 GB)","₹12,999","₹8,290",36% off,4.2,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.76 cm (6.6 inch) HD+ Display 48MP + 2MP | 8MP Front Camera 5000 mAh Battery Helio G80 Processor One Year Warranty for Handset, 6 Months for Accessories"
"Tecno Pova Neo (Geek Blue, 128 GB)","₹15,236","₹8,999",40% off,4.1,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB 17.27 cm (6.8 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 6000 mAh Battery Helio G25 Processor One Year Warranty for Handset, 6 Months for Accessories"
"realme C2 (Diamond Black, 32 GB)",N/A,"₹7,999",N/A,4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.49 cm (6.1 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4000 mAh Battery MediaTek P22 Octa Core 2.0 GHz Processor Dual Nano SIM slots and Memory Card Slot Face Unlock Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia G11 Plus TA-1438 DS (Grey, 64 GB)","₹13,999","₹8,380",40% off,3.7,4 GB RAM | 64 GB ROM 16.55 cm (6.517 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
"SAMSUNG Galaxy On Nxt (Gold, 64 GB)","₹17,999","₹8,990",50% off,4.3,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB 13.97 cm (5.5 inch) Full HD Display 13MP Rear Camera | 8MP Front Camera 3300 mAh Li-ion Battery Exynos 7870 Octa Core 1.6 GHz Processor Brand Warranty of 1 Year
"OPPO A16E (White, 32 GB)","₹13,990","₹8,839",36% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.56 cm (6.52 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 4230 mAh Battery Mediatek Helio P22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Redmi Y2 (Gold, 64 GB)","₹13,499","₹8,999",33% off,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 15.21 cm (5.99 inch) HD+ Display 12MP + 5MP | 16MP Front Camera 3080 mAh Li Polymer Battery Qualcomm Snapdragon 625 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"I Kall Z19 Ultra Plus (Gold, 128 GB)","₹10,999","₹8,069",26% off,3.7,6 GB RAM | 128 GB ROM | Expandable Upto 128 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Octa Core Processor 1 Year Domestic Warranty ages
"REDMI A1 (Black, 32 GB)","₹8,999","₹6,499",27% off,4.2,2 GB RAM | 32 GB ROM 16.56 cm (6.52 inch) Display 5MP Rear Camera | 5MP Front Camera 5000 mAh Battery 12 months
"LAVA Blaze Nxt (Glass Green, 64 GB)","₹12,999","₹6,290",51% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek G37 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"Infinix Smart 6 Plus (Miracle Black, 64 GB)","₹9,999","₹7,499",25% off,4.2,3 GB RAM | 64 GB ROM | Expandable Upto 512 GB 17.32 cm (6.82 inch) HD+ Display 8 MP + Depth Lens | 5MP Front Camera 5000 mAh Lithium-ion Polymer Battery Mediatek Helio G25 Processor 1 Year on Handset and 6 Months on Accessories
"realme C25_Y (Metal Grey, 64 GB)","₹12,999","₹8,999",30% off,4.5,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh LiPo Battery Unisoc T618 Processor 1 Year Domestic Warranty
"OPPO A16E (White, 32 GB)","₹13,990","₹8,839",36% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.56 cm (6.52 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 4230 mAh Battery Mediatek Helio P22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Redmi 6 (Gold, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"realme C25_Y (Glacier Blue, 64 GB)","₹12,999","₹8,999",30% off,4.5,4 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh LiPo Battery Unisoc T618 Processor 1 Year Domestic Warranty
"realme C33 (Sandy Gold, 32 GB)","₹11,999","₹8,999",25% off,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 0.3MP | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"realme C2 (Diamond Black, 32 GB)",N/A,"₹7,999",N/A,4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.49 cm (6.1 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4000 mAh Battery MediaTek P22 Octa Core 2.0 GHz Processor Dual Nano SIM slots and Memory Card Slot Face Unlock Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"realme C30s (Night Black, 64 GB)","₹11,999","₹8,199",31% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery Unisoc SC9863A/ Unisoc SC9863A1 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"LAVA Blaze Nxt (Glass Green, 64 GB)","₹12,999","₹6,290",51% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery MediaTek G37 Processor 1 Year Handset Warranty and 6 Months Warranty on Accessories
"REDMI A1+ (Light Green, 32 GB)","₹10,999","₹8,499",22% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio A22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
"Redmi Y2 (Gold, 64 GB)","₹13,499","₹8,999",33% off,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 15.21 cm (5.99 inch) HD+ Display 12MP + 5MP | 16MP Front Camera 3080 mAh Li Polymer Battery Qualcomm Snapdragon 625 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Tecno SPARK 7 Pro (Spruce Green, 64 GB)","₹12,999","₹8,290",36% off,4.2,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.76 cm (6.6 inch) HD+ Display 48MP + 2MP | 8MP Front Camera 5000 mAh Battery Helio G80 Processor One Year Warranty for Handset, 6 Months for Accessories"
"vivo Y02 (Orchid Blue, 32 GB)","₹12,999","₹8,499",34% off,4.2,3 GB RAM | 32 GB ROM 16.54 cm (6.51 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery MediaTek P22 Processor 1 Year of Device & 6 Months for In-Box Accessories
"Lenovo K9 Note (Black, 64 GB)","₹11,999","₹7,990",33% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 15.21 cm (5.99 inch) HD+ Display 16MP + 2MP | 8MP Front Camera 3760 mAh Battery Qualcomm Snapdragon SDM450 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"REDMI 9i (Nature Green, 64 GB)","₹9,999","₹8,999",10% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery MediaTek Helio G25 Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia C32 TA-1548 DS (Charcoal, 128 GB)","₹10,999","₹8,999",18% off,3.9,4 GB RAM | 128 GB ROM 16.56 cm (6.52 inch) Display 50MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Replacement Warranty For Device and 6 Months Manufacturer Warranty For in-box Accessories Including Battery From The Date of Purchase
"Infinix Hot 11 2022 (Aurora Green, 64 GB)","₹12,999","₹8,361",35% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 17.02 cm (6.7 inch) Full HD+ Display 13 MP + 2 MP Depth Lens | 8MP Front Camera 5000 mAh Li-ion Polymer Battery UniSoc T610 Processor 1 Year on Handset and 6 Months on Accessories
"Nokia 2.4 (Fjord Blue, 64 GB)","₹11,499","₹7,680",33% off,4.1,3 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.51 cm (6.5 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4500 mAh Li-ion Polymer Battery MediaTek Helio P22 Processor 1 Year Manufacturer Warranty for Device and Battery and 6 Months Manufacturer Warranty for In-Box Accessories from the Date of Purchase
"realme C25Y (Metal Grey, 64 GB)","₹12,999","₹8,999",30% off,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Battery Unisoc T610 Octa Core Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"itel P40+ (Ice Cyan, 128 GB)","₹10,999","₹8,390",23% off,4.5,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.27 cm (6.8 inch) HD+ Display 13MP + 13MP 7000 mAh Battery Unisco T606 Processor 1 Year Manufacturer Warranty
"itel Vision3 Turbo (Jewel Blue, 64 GB)","₹11,491","₹7,649",33% off,4.1,3 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 8MP Rear Camera 5000 mAh Battery 1 Year warranty on mobile device &  6 months on accessories.
"itel P40+ (Force Black, 128 GB)","₹10,999","₹8,999",18% off,4.5,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB 17.27 cm (6.8 inch) HD+ Display 13MP + 13MP 7000 mAh Battery Unisco T606 Processor 1 Year Manufacturer Warranty
"vivo Y1S (Aurora Blue, 32 GB)","₹10,990","₹7,486",31% off,3.8,2 GB RAM | 32 GB ROM 15.8 cm (6.22 inch) Display 13MP Rear Camera | 5MP Front Camera 4030 mAh Battery 1 Year for Handset and 6 Months for In-box Accessories
"realme C25Y (Glacier Blue, 64 GB)","₹12,999","₹8,999",30% off,4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 50MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Battery Unisoc T610 Octa Core Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"Tecno Spark 9 (Glacier White, 64 GB)","₹11,999","₹8,699",27% off,4.1,"4 GB RAM | 64 GB ROM 16.76 cm (6.6 inch) Display 13MP Rear Camera 5000 mAh Battery 1 Year Warranty for Handset, 6 Months for Accessories"
"REDMI 10A (Charcoal Black, 64 GB)","₹11,999","₹7,980",33% off,4.2,4 GB RAM | 64 GB ROM 16.59 cm (6.53 inch) Display 13MP Rear Camera 5000 mAh Battery 12 months
"OPPO A12 (Blue, 32 GB)","₹10,990","₹8,990",18% off,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 15.8 cm (6.22 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4230 mAh Battery MediaTek Helio P35 Processor Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"Tecno Spark 8P (Tahiti Gold, 64 GB)","₹14,499","₹8,090",44% off,4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio G85 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"Tecno Spark 8P (Iris Purple, 64 GB)","₹14,499","₹8,090",44% off,4.1,"4 GB RAM | 64 GB ROM | Expandable Upto 512 MB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio G85 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"MOTOROLA G8 Power Lite (Arctic Blue, 64 GB)","₹9,999","₹8,299",17% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 16MP + 2MP + 2MP | 8MP Front Camera 5000 mAh Lithium-ion Battery MediaTek Helio P35 Processor 1 Year for Handset and 6 Months for In-box Accessories
"POCO C31 (Royal Blue, 32 GB)","₹10,999","₹7,990",27% off,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP + 2MP + 2MP | 5MP Front Camera 5000 mAh Lithium-ion Polymer Battery MediaTek Helio G35 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"vivo Y02 (Sunset Gold, 32 GB)","₹12,999","₹8,399",35% off,3.6,2 GB RAM | 32 GB ROM 16.54 cm (6.51 inch) Display 8MP Rear Camera 5000 mAh Battery 1 Year Manufacturer Warranty
"Lenovo K8 Plus (Venom Black, 32 GB)","₹11,999","₹8,999",25% off,4.2,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 13.21 cm (5.2 inch) Full HD Display 13MP + 5MP | 8MP Front Camera 4000 mAh Battery MediaTek MTK Helio P25 Octa Core 2.5 GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"realme C21Y (Cross Blue, 64 GB)","₹10,999","₹8,499",22% off,4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP + 2MP + 2MP | 5MP Front Camera 5000 mAh Battery Unisoc T610 Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"POCO C31 (Shadow Gray, 32 GB)","₹10,999","₹8,499",22% off,4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP + 2MP + 2MP | 5MP Front Camera 5000 mAh Lithium-ion Polymer Battery MediaTek Helio G35 Processor 1 Year Warranty for Handset, 6 Months for Accessories"
"REDMI 10A (Charcoal Black, 32 GB)","₹10,999","₹7,990",27% off,4.1,3 GB RAM | 32 GB ROM 16.59 cm (6.53 inch) Display 13MP Rear Camera 5000 mAh Battery 12 months
"MOTOROLA e22s (Eco Black, 64 GB)","₹10,999","₹8,750",20% off,4,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 16MP + 2MP | 8MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio G37 Processor 1 Year on Handset and 6 Months on Accessories
"Nokia C22 (Sand, 64 GB)","₹8,998","₹7,250",19% off,3.3,2 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) Display 13MP Rear Camera 5000 mAh Battery 1-year warranty
"Redmi 6 (Rose Gold, 32 GB)",N/A,"₹8,999",N/A,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 13.84 cm (5.45 inch) HD+ Display 12MP + 5MP | 5MP Front Camera 3000 mAh Lithium-polymer Battery 2.0 GHz Mediatek P22 Octacore Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia C22 (Purple, 64 GB)","₹8,999","₹7,249",19% off,3.3,2 GB RAM | 64 GB ROM 16.51 cm (6.5 inch) Display 13MP Rear Camera 5000 mAh Battery 1-year warranty
"Tecno Spark 9T (Iris Purple, 64 GB)","₹12,499","₹8,790",29% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 512 MB 16.76 cm (6.6 inch) Full HD+ Display 50MP + 2MP | 8MP Front Camera 5000 mAh Battery MediaTek Helio G35 Processor Domestic Warranty of 12 Months on Phone & 6 Months on Accessories
"REDMI A1+ (Black, 32 GB)","₹10,999","₹8,499",22% off,4.1,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.56 cm (6.52 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Lithium Polymer Battery Mediatek Helio A22 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories
"OPPO A15 (Dynamic Black, 32 GB)","₹12,999","₹8,590",33% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB 16.56 cm (6.52 inch) HD+ Display 13MP + 2MP + 2MP | 5MP Front Camera 4230 mAh Lithium-ion Polymer Battery MediaTek Helio P35 (MT6765) Processor Brand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories
"realme C21Y (Cross Black, 64 GB)","₹10,999","₹8,499",22% off,4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 13MP + 2MP + 2MP | 5MP Front Camera 5000 mAh Battery Unisoc T610 Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"Redmi 9A (Sea Blue, 32 GB)","₹9,499","₹8,999",5% off,4.3,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB 16.59 cm (6.53 inch) HD+ Display 13MP Rear Camera | 5MP Front Camera 5000 mAh Battery MediaTek Helio G25 Processor 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
"realme C33 (Night Sea, 32 GB)","₹11,999","₹8,999",25% off,4.4,3 GB RAM | 32 GB ROM | Expandable Upto 1 TB 16.51 cm (6.5 inch) HD+ Display 50MP + 0.3MP | 5MP Front Camera 5000 mAh Lithium Ion Battery Unisoc T612 Processor 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"realme C11 2021 (Cool Blue, 64 GB)","₹9,999","₹8,999",10% off,4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.51 cm (6.5 inch) HD+ Display 8MP Rear Camera | 5MP Front Camera 5000 mAh Battery Octa-core Processor 1 Year Warranty for Mobile and 6 Months for Accessories
"Lenovo K8 Plus (Fine Gold, 32 GB)","₹11,999","₹8,999",25% off,4.2,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB 13.21 cm (5.2 inch) Full HD Display 13MP + 5MP | 8MP Front Camera 4000 mAh Battery MediaTek MTK Helio P25 Octa Core 2.5 GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Nokia 2.4 (Dusk Purple, 64 GB)","₹11,499","₹7,690",33% off,4.1,3 GB RAM | 64 GB ROM | Expandable Upto 512 GB 16.51 cm (6.5 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4500 mAh Li-ion Polymer Battery MediaTek Helio P22 Processor 1 Year Manufacturer Warranty for Device and Battery and 6 Months Manufacturer Warranty for In-Box Accessories from the Date of Purchase
"MOTOROLA E7 Power (Tahiti Blue, 64 GB)","₹11,999","₹8,999",25% off,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB 16.54 cm (6.51 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 5000 mAh Battery MediaTek Helio G25 Processor 1 Year on Handset and 6 Months on Accessories
"Nokia C12 Pro (Light mint, 64 GB)","₹9,199","₹7,499",18% off,3.6,4 GB RAM | 64 GB ROM 16.0 cm (6.3 inch) Display 8MP Rear Camera 4000 mAh Battery One year replacement guarantee
"I Kall King Talking, Contact icon and Auto Call Recording",₹999,₹729,27% off,3.6,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 12 Months on Feature phone and 6 Months On Accessories
Cellecor E6+,"₹1,949","₹1,187",39% off,3.6,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.8MP Rear Camera 2750 mAh Battery 1 year warranty for device and 6months warranty for accessories
"realme C1 (Mirror Black, 16 GB)","₹8,999","₹7,490",16% off,4.4,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB 15.75 cm (6.2 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4230 mAh Li-ion Battery Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Tecno Spark 8C (Turquoise Cyan, 64 GB)","₹10,999","₹8,599",21% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Unisoc T606 Processor 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"Tecno Spark 8C (Magnet Black, 64 GB)","₹12,427","₹8,699",29% off,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB 16.76 cm (6.6 inch) HD+ Display 13MP Rear Camera | 8MP Front Camera 5000 mAh Battery Unisoc T606 Processor 1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
"realme C1 (Navy Blue, 16 GB)","₹9,999","₹8,490",15% off,4.4,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB 15.75 cm (6.2 inch) HD+ Display 13MP + 2MP | 5MP Front Camera 4230 mAh Li-ion Battery Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Cellecor X3,"₹1,749",₹959,45% off,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Warranty for Phone and 6 Months  Warranty for Accessories Including Battery from the Date of Purchase.
Cellecor C60+,"₹1,949","₹1,283",34% off,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Display 0.8MP Rear Camera 2750 mAh Battery 1 Year Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories Including Battery from the Date of Purchase.
